Name,url,Bias
WTXF-TV Fox 29,https://www.fox29.com/,center
WUSA9.com,https://www.wusa9.com/,center
WVEC – 13NewsNow,https://www.13newsnow.com/,center
WVIR – Charlottesville,https://www.nbc29.com/,center
WVLT 8,https://www.wvlt.tv/,center
WWBT – Richmond News,https://www.nbc12.com/,center
WWNY – Watertown,https://www.wwnytv.com/,center
WWSB – Sarasota,https://www.mysuncoast.com/,center
WXIA – 11Alive.com,https://www.12newsnow.com/,center
WXIN – Fox59 – Indianapolis,https://fox59.com/,center
WXIX – Cincinnati News,https://www.fox19.com/,center
WXXA – Fox23,https://www.news10.com/fox23/,center
WYMT – Eastern Kentucky News,https://www.wymt.com/,center
ZDNet,https://www.zdnet.com/,center
Act.TV,http://act.tv,left
Aftonbladet,https://www.aftonbladet.se,left
Al DIA,https://aldianews.com,left
Alliance for Justice (AFJ),https://www.afj.org/,left
Alt News,https://www.altnews.in,left
AlterNet,https://www.alternet.org/,left
Amandla,http://aidc.org.za/amandla-media/,left
AmericaBlog,http://americablog.com/,left
American Bridge 21st Century,https://americanbridgepac.org/,left
ANX Media (American News X),http://anx.media/,left
American Oversight,https://www.americanoversight.org,left
Americans United for Separation of Church and State,https://www.au.org/,left
Angry White Men,https://angrywhitemen.org,left
Anti-Fascist News,https://antifascistnews.net/,left
Attack The System,https://attackthesystem.com/,left
AutoStraddle,https://www.autostraddle.com/,left
Baltimore City Paper,https://www.baltimoresun.com/citypaper/,left
Bay Area Reporter,http://www.ebar.com/,left
Being Liberal,https://www.facebook.com/pg/beingliberal.org,left
BillMoyers.com,https://billmoyers.com/,left
Bitch Media,https://bitchmedia.org/,left
Black Agenda Report,https://blackagendareport.com/,left
Black America Web,https://blackamericaweb.com/,left
Black Lives Matter,https://blacklivesmatter.com,left
Black Main Street,https://blackmainstreet.net/,left
Blue State Daily,https://bluestatedaily.com,left
Boing Boing,https://boingboing.net,left
Boston Review,http://bostonreview.net,left
Bust Magazine,https://bust.com,left
Call to Activism,https://www.calltoactivism.com/,left
Canada Fact Check,https://canadafactcheck.ca,left
Canadian Dimension,https://canadiandimension.com/,left
Capital & Main,https://capitalandmain.com,left
Care2,https://www.care2.com,left
Ceasefire Magazine,https://www.care2.com,left
Center for American Progress,https://www.americanprogress.org/,left
Center for Media and Democracy (PR Watch),https://www.prwatch.org/,left
Center for a Stateless Society,https://c4ss.org/,left
Change.org,https://www.change.org/,left
Chicago Reader,http://www.chicagoreader.com/,left
The Chicago Reporter,https://www.chicagoreporter.com/,left
China Internet Information Center,http://www.china.org.cn/,left
Citizen Critics,https://citizencritics.org,left
CNN,https://www.cnn.com/,left
Code Pink,https://www.codepink.org,left
ColorLines,https://www.codepink.org,left
Columbus Free Press,https://columbusfreepress.com,left
Comic Sands,https://www.comicsands.com,left
Common Dreams,https://www.commondreams.org/,left
Commune Magazine,https://www.commondreams.org/,left
Cop Block,http://www.copblock.org/,left
Cosmopolitan,http://www.cosmopolitan.com/,left
CounterCurrents.org,http://www.countercurrents.org/,left
CounterPunch,https://www.counterpunch.org,left
Crikey,https://www.crikey.com.au/,left
CrimethInc,https://crimethinc.com/,left
Crooked Media,https://crooked.com/,left
Crooks and Liars,https://crooksandliars.com,left
Current Affairs Magazine,https://www.currentaffairs.org/,left
Curve Magazine,http://www.curvemag.com,left
Daily Beast,https://www.thedailybeast.com/,left
Daily Dot,https://www.dailydot.com/,left
Daily Kos,https://www.dailykos.com/,left
Daily News Bin,http://www.dailynewsbin.com/,left
Daily Record (Scotland),https://www.dailyrecord.co.uk/,left
Daily Sound and Fury,https://dailysoundandfury.com,left
Dallas Voice,https://dallasvoice.com/,left
DeadState,https://deadstate.org/,left
Deadspin,https://deadspin.com/,left
Deep South Voice,https://deepsouthvoice.com/,left
Democracy Chronicles,https://democracychronicles.org,left
Democracy Guardian,https://democracyguardian.com,left
Democracy Journal,https://democracyjournal.org/,left
Democracy Now,https://www.democracynow.org/,left
Democratic Underground,https://www.democraticunderground.com/,left
Deshabhimani,https://www.democraticunderground.com/,left
DeSmogBlog,https://www.desmogblog.com/,left
Detroit Metro Times,https://www.metrotimes.com,left
Dissent Magazine,https://www.dissentmagazine.org/,left
Drudge Retort,https://drudge.com/,left
Earth First Journal,http://earthfirstjournal.org/,left
Ecowatch,https://www.ecowatch.com,left
EgbertoWillies,https://egbertowillies.com/,left
Electoral-Vote.com,https://www.electoral-vote.com,left
Electronic Intifada,https://electronicintifada.net/,left
Elite Daily,http://elitedaily.com/,left
ELLE Magazine,http://elitedaily.com/,left
Esquire Magazine,https://www.esquire.com,left
Everyday Feminism,https://everydayfeminism.com/,left
Evonomics,https://evonomics.com/,left
ExtraNewsFeed,https://extranewsfeed.com,left
Feminist Current,http://www.feministcurrent.com,left
Feministing,http://feministing.com/,left
The Fifth Column,https://thefifthcolumnnews.com/,left
Fifth Estate,https://www.fifthestate.org/,left
Finnish News,https://www.fifthestate.org/,left
Food and Water Watch,https://www.foodandwaterwatch.org,left
Foreign Policy Journal,https://www.foreignpolicyjournal.com,left
Foreign Policy News,http://foreignpolicynews.org,left
FreePress.org,http://freepress.org/,left
Free Rein News,http://frnewsreport.com,left
Freedom From Religion Foundation (FFRF),https://ffrf.org/,left
Freedom News and Journal,https://freedomnews.org.uk/,left
Front Page Live,https://www.frontpagelive.com,left
FStv (freespeech.org),https://www.freespeech.org/,left
Gay Star News,https://www.gaystarnews.com/,left
Geopolitics Alert,https://geopoliticsalert.com/,left
Gizmodo,https://gizmodo.com,left
GLAAD,https://www.glaad.org/,left
Global Voices,https://globalvoices.org/,left
Good Magazine,https://www.good.is/,left
GQ Magazine,https://www.gq.com,left
Grasping Reality With Both Hands: Bradford DeLong,http://www.bradford-delong.com/,left
Green Left Weekly,https://www.greenleft.org.au,left
Grit Post,https://gritpost.com,left
Guardian Liberty Voice,https://guardianlv.com/,left
Guardians of Democracy,https://theguardiansofdemocracy.com/,left
Haaretz,https://www.haaretz.com/,left
High Times,https://hightimes.com/,left
Hill Reporter,https://hillreporter.com,left
Huffington Post (HuffPost),https://www.huffpost.com/,left
Human Rights Campaign (HRC),https://www.hrc.org,left
In Defence of Marxism,https://www.marxist.com/,left
In These Times,https://inthesetimes.com/,left
The Independent Florida Alligator,https://inthesetimes.com/,left
Inequality Media,https://www.inequalitymedia.org/,left
Informed Comment,https://www.juancole.com,left
Institute for Policy Studies,https://ips-dc.org/,left
International Viewpoint,https://internationalviewpoint.org/,left
Intrepid Report,http://www.intrepidreport.com/,left
Iowa Capital Dispatch,https://iowacapitaldispatch.com/,left
Iowa Starting Line,https://iowastartingline.com,left
It’s Going Down,https://itsgoingdown.org/,left
Jacobin,https://www.jacobinmag.com/,left
Jezebel,https://jezebel.com/,left
JoeBiden.com,https://jezebel.com/,left
Latest.com,https://latest.com,left
Lavender Magazine,https://www.lavendermagazine.com/,left
LA Weekly,https://www.laweekly.com/,left
Left Foot Forward,https://leftfootforward.org/,left
Left Over Rights,http://leftoverrights.com/,left
Left Voice,http://www.leftvoice.org,left
LeftScoop,https://www.leftscoop.com/,left
LGBTQ Nation,https://www.lgbtqnation.com/,left
Libcom.org,http://libcom.org,left
Liberal America,http://liberalamerica.org/,left
Liberation News,https://www.liberationnews.org/,left
Little Green Footballs,http://littlegreenfootballs.com/,left
Maine Beacon,http://mainebeacon.com/,left
Mashable,https://mashable.com,left
Media Matters,https://www.mediamatters.org,left
Mediaite,https://www.mediaite.com/,left
Meduza,https://meduza.io/en,left
MeidasTouch,https://www.meidastouch.com/,left
Merry Jane,https://www.merryjane.com/,left
Miami New Times,http://www.miaminewtimes.com/,left
Middle East Monitor,https://www.middleeastmonitor.com/,left
Middletown Media (Muncie Voice),https://muncievoice.com/,left
Milwaukee Independent,http://www.milwaukeeindependent.com/,left
Modern Liberals,http://modernliberals.com/,left
Monthly Review,https://monthlyreview.org/,left
Moon of Alabama,https://www.moonofalabama.org/,left
Ms. (Magazine),https://msmagazine.com/,left
MSNBC,https://www.msnbc.com/,left
Nation of Change,https://www.nationofchange.org/,left
National Association for the Advancement of Colored People (NAACP),https://www.naacp.org/,left
Natural Resources Defense Council (NRDC),https://www.nrdc.org/,left
NC Policy Watch,https://www.nrdc.org/,left
New Internationalist,https://newint.org/,left
New Politics Magazine,https://newpol.org/,left
New Republic,https://newrepublic.com/,left
New Statesman,https://www.newstatesman.com,left
New York Amsterdam News,http://amsterdamnews.com,left
New York Magazine,http://nymag.com/,left
New Yorker,https://www.newyorker.com/,left
News Corpse,https://www.newscorpse.com/,left
NewsHounds,https://www.newshounds.us/,left
NewsOne,https://newsone.com/,left
North99,https://north99.org/,left
Now Magazine,https://nowtoronto.com/,left
Occupy.com,https://www.occupy.com,left
One Green Planet,http://www.onegreenplanet.org,left
OpEdNews (OEN),https://www.opednews.com/,left
Open Society Foundations,https://www.opensocietyfoundations.org/,left
Out Magazine,https://www.out.com,left
Palmer Report,https://www.palmerreport.com,left
Paste Magazine,https://www.pastemagazine.com/,left
Peacock Panache,https://www.peacock-panache.com/,left
Pennsylvania Capital-Star,https://www.penncapital-star.com/,left
People for the American Way (PFAW),https://www.pfaw.org/,left
People Magazine,https://people.com,left
PINAC,https://pinacnews.com/,left
PinkNews,https://www.pinknews.co.uk,left
Political Dig,http://politicaldig.com/,left
Political Tribune (DC Tribune),https://polinews.org/,left
PoliticusUSA,https://www.politicususa.com,left
Politizoom,https://politizoom.com,left
Popular Information,https://popular.info,left
Popular Resistance,https://popularresistance.org/,left
Press Progress,https://www.pressprogress.ca/,left
Progressive Change Campaign Committee,https://www.boldprogressives.org/,left
Project Censored,https://www.projectcensored.org/,left
Queerty,https://www.queerty.com,left
Rabble.ca,http://rabble.ca/,left
Rantt Media,https://rantt.com,left
Raw Story,https://www.rawstory.com/,left
Reader Supported News (RSN),https://www.rsn.org/,left
Reading the Pictures,https://www.readingthepictures.org/,left
Real News Network,https://therealnews.com/,left
Red Pepper,http://www.redpepper.org.uk/,left
Refinery29,https://www.refinery29.com/,left
Republic Report,https://www.republicreport.org,left
Resilience (Post Carbon Institute),https://www.resilience.org,left
Revcom.us,https://revcom.us/,left
Rewire News Group,https://rewirenewsgroup.com/,left
Right Wing Watch,https://www.rightwingwatch.org/,left
Ring of Fire,https://trofire.com/,left
Rolling Stone,https://trofire.com/,left
Salon,https://www.salon.com,left
San Francisco Bay View,https://sfbayview.com/,left
Scary Mommy,https://www.scarymommy.com/,left
Second Nexus,https://secondnexus.com,left
Seventeen,https://www.seventeen.com/,left
Shadow Proof,https://shadowproof.com,left
Shareblue,https://shareblue.com/,left
Shondaland,https://www.shondaland.com/,left
Slate,https://slate.com,left
Sludge,https://readsludge.com/,left
Smirking Chimp,http://www.smirkingchimp.com/,left
Socialist Standard,https://www.worldsocialism.org/spgb/,left
SocialistWorker.org,https://socialistworker.org/,left
Source Politics,https://www.corporationwiki.com/p/321awp/harriet-mccune,left
SourceWatch,https://www.sourcewatch.org/,left
Southern Poverty Law Center (SPLC),https://www.splcenter.org/,left
Splinter,https://splinternews.com,left
St. Pete for Peace,https://www.stpete4peace.org/,left
Syriana Analysis,http://www.syriana-analysis.com,left
Talking Points Memo,https://talkingpointsmemo.com,left
Teen Vogue,https://www.teenvogue.com,left
The 19th News,https://19thnews.org/,left
The Advocate,https://www.advocate.com,left
The American Independent Institute,https://americanindependent.com/,left
The American Prospect,https://prospect.org,left
The Austin Chronicle,https://www.austinchronicle.com,left
The Baffler,https://thebaffler.com/,left
The Blue Route,http://theblueroute.org/,left
The Burning Spear,https://www.theburningspear.com/,left
The Canary (UK),https://www.thecanary.co/,left
The Climate Reality Project,https://www.climaterealityproject.org/,left
